talker	recording	task	condition	SFP.chinese	SFP.jyutping	SFP.ipa	F0.hz	duration.ms	mean.F0.utterance	mean.syll.duration.ms
s107	s107ali	ali	ADS	囉	lo1	lɔ	275.57	43.99999999999693	231.028879175	321.0000000000015
s107	s107ali	ali	ADS	囉	lo1	lɔ	242.2	480.8789999999874	262.92149332857144	430.2196384999988
s107	s107ali	ali	ADS	囉	lo1	lɔ	328.45	188.99999999999295	288.67292433333336	254.74999999999426
s107	s107ali	ali	ADS	囉	lo1	lɔ	327.53	137.00000000000045	NA	531.7500000000024
s107	s107ali	ali	ADS	囉	lo1	lɔ	229.02	122.99999999999045	238.04667466060607	1430.7500000000032
s107	s107ali	ali	ADS	囉	lo1	lɔ	317.11	147.9999999999677	224.95868663076922	706.9999999999936
s107	s107ali	ali	ADS	囉	lo1	lɔ	398.52	314.0000000000214	294.13238656190475	1358.5000000000064
s107	s107ali	ali	ADS	囉	lo1	lɔ	453.35	57.00000000001637	272.8612620657143	2336.749999999995
s107	s107ali	ali	ADS	囉	lo1	lɔ	231.08	120.00000000000455	266.32620290555553	879.9999999999955
s107	s107ali	ali	ADS	囉	lo1	lɔ	246.96	178.99999999997362	199.601976125	414.74999999999795
s107	s107ali	ali	ADS	囉	lo1	lɔ	347.22	77.99999999997453	NA	459.49999999999136
s107	s107ali	ali	ADS	囉	lo1	lɔ	279.62	119.0000000000282	254.64549092222222	437.2500000000059
s107	s107ali	ali	ADS	囉	lo1	lɔ	360.58	139.99999999998636	267.93005016666666	480.000000000004
s107	s107ali	ali	ADS	囉	lo1	lɔ	278.79	108.99999999998045	230.96132359	639.7500000000065
s107	s107ali	ali	ADS	囉	lo1	lɔ	127.52	37.00000000003456	NA	841.7500000000047
s107	s107ali	ali	ADS	囉	lo1	lɔ	205.72	130.9999999999718	NA	1250.249999999994
s107	s107ali	ali	ADS	囉	lo1	lɔ	211.28	140.0000000000432	230.46623338333333	852.5000000000063
s107	s107ali	ali	ADS	囉	lo1	lɔ	251.47	139.00000000001	230.40755461999998	1339.7500000000093
s107	s107ali	ali	ADS	囉	lo1	lɔ	129.6	36.000000000001364	241.33340946	476.49999999998727
s107	s107ali	ali	ADS	囉	lo1	lɔ	347	134.00000000001455	250.8768481875	441.0000000000025
s107	s107ali	ali	ADS	囉	lo1	lɔ	287.88	489.00000000003274	287.8792341	219.75000000000477
s107	s107ali	ali	ADS	囉	lo1	lɔ	299.97	116.9999999999618	NA	904.2499999999905
s107	s107ali	ali	ADS	囉	lo1	lɔ	400.35	125	240.85890565	493.7500000000057
s107	s107ali	ali	ADS	囉	lo1	lɔ	NA	36.00000000005821	NA	1506.5000000000168
s107	s107ali	ali	ADS	囉	lo1	lɔ	241.59	154.99999999997272	NA	978.7499999999909
s107	s107ali	ali	ADS	囉	lo1	lɔ	194.45	84.00000000006003	252.96624151666666	581.0000000000173
s107	s107ali	ali	ADS	囉	lo1	lɔ	276.92	96.00000000000364	214.01655502857142	421.50000000000887
s107	s107ali	ali	ADS	囉	lo1	lɔ	328.9	457.99999999997	265.60524026666667	819.500000000005
s107	s107ali	ali	ADS	囉	lo1	lɔ	174.29	431.00000000004	185.09374956666667	215.2499999999975
s107	s107ali	ali	ADS	囉	lo1	lɔ	233.95	346.00000000000364	220.109102	276.49999999999864
s107	s107ali	ali	ADS	呢	le1	lɛ	204.4	946.0000000000264	216.75641233333334	506.4999999999884
s107	s107ali	ali	ADS	囉	lo1	lɔ	193.73	130.00000000010914	257.58397801666666	535.000000000025
s107	s107ali	ali	ADS	囉	lo1	lɔ	265.67	124.00000000002365	252.83239873333332	380.9999999999718
s107	s107ali	ali	ADS	喎	wo3	wɔ	183.62	336.00000000001273	316.11941554545456	564.0000000000214
s107	s107ali	ali	ADS	囉	lo1	lɔ	182.82	38.000000000010914	180.50053883333334	74.50000000000045
s107	s107ali	ali	ADS	囉	lo1	lɔ	220.76	497.00000000007094	260.25180055	506.7500000000109
s107	s107ali	ali	ADS	喎	wo3	wɔ	261.08	167.0000000001437	228.83629439999999	331.74999999999955
s107	s107ali	ali	ADS	囉	lo1	lɔ	215.43	386.9999999999436	213.67561324285714	546.7499999999745
s107	s107ali	ali	ADS	囉	lo1	lɔ	235.64	356.9999999999709	254.76339038333333	329.2500000000018
s107	s107ali	ali	ADS	囉	lo1	lɔ	335.41	111.00000000010368	228.66873315714287	612.7500000000055
s107	s107ali	ali	ADS	囉	lo1	lɔ	385.77	35.999999999830834	254.95626026000002	266.50000000000773
s107	s107ali	ali	ADS	囉	lo1	lɔ	556.76	43.99999999986903	332.1371235	263.499999999965
s107	s107ali	ali	ADS	喎	wo3	wɔ	556.76	140.00000000010004	176.8148113	232.50000000001592
s107	s107cl	cl	CDS	喎	wo3	wɔ	305.31	383.9999999999986	376.948007625	458.4999999999999
s107	s107cl	cl	CDS	喎	wo3	wɔ	184.05	230.99999999999454	225.26853751666667	422.74999999999886
s107	s107cl	cl	CDS	喎	wo3	wɔ	330.35	637.999999999991	374.0635418333333	719.5
s107	s107cl	cl	CDS	呢	le1	lɛ	415.1	94.99999999999886	470.80820983333336	91.24999999999872
s107	s107cl	cl	CDS	喎	wo3	wɔ	187.66	61.00000000000705	191.9181226	162.75000000000261
s107	s107cl	cl	CDS	喎	wo3	wɔ	188.1	98.99999999998954	220.619445675	272.24999999999966
s107	s107cl	cl	CDS	喎	wo3	wɔ	419.19	38.000000000010914	308.12846376666664	152.00000000000102
s107	s107cl	cl	CDS	喎	wo3	wɔ	178.75	115.0000000000091	178.7477088	123.75000000000114
s107	s107cl	cl	CDS	喎	wo3	wɔ	194.54	209.00000000000318	337.40919759999997	479.7500000000099
s107	s107cl	cl	CDS	喎	wo3	wɔ	194.54	723.0000000000132	311.768635675	570.7500000000039
s107	s107cl	cl	CDS	喎	wo3	wɔ	206.32	493.99999999997135	255.289852725	355.99999999999454
s107	s107cl	cl	CDS	呢	le1	lɛ	237.61	197.56200000006174	251.10413102222222	416.8906249999793
s107	s107cl	cl	CDS	呢	le1	lɛ	426.31	129.99999999999545	426.313836	129.99999999999545
s107	s107cl	cl	CDS	喎	wo3	wɔ	185.55	177.00000000002092	231.83286476666666	359.25000000000296
s107	s107cl	cl	CDS	喎	wo3	wɔ	352.05	184.99999999994543	290.20475808000003	291.2499999999909
s107	s107cl	cl	CDS	呢	le1	lɛ	479.66	67.00000000000728	400.7093109	111.75000000000068
s107	s107cl	cl	CDS	呢	le1	lɛ	475.37	238.0000000000564	347.735053525	277.00000000001523
s107	s107cl	cl	CDS	呢	le1	lɛ	475.37	92.99999999996089	224.0702057	65.74999999997999
s107	s107cl	cl	CDS	呢	le1	lɛ	436.11	220.00000000002728	425.2014847	127.49999999999773
s107	s107cl	cl	CDS	呢	le1	lɛ	323.77	105.99999999999454	427.2442459555555	591.4999999999964
s107	s107cl	cl	CDS	喎	wo3	wɔ	198.66	322.00000000000273	256.1045166	315.4999999999859
s107	s107cl	cl	CDS	呢	le1	lɛ	395.14	130.9999999999718	316.265715	82.75000000000432
s107	s107cl	cl	CDS	喎	wo3	wɔ	224.38	427.99999999999727	265.6214155	766.9999999999959
s107	s107cl	cl	CDS	喎	wo3	wɔ	287.47	359.0000000000373	284.18321208	799.7500000000173
s107	s107cl	cl	CDS	喎	wo3	wɔ	206.46	544.0000000000964	313.4631905	723.5000000000014
s107	s107cl	cl	CDS	喎	wo3	wɔ	205.91	578.9999999999509	265.4764832	434.7500000000082
s107	s107cl	cl	CDS	喎	wo3	wɔ	298.56	1091.0000000000082	379.2901497666667	975.2500000000168
s107	s107cl	cl	CDS	喎	wo3	wɔ	246.09	600.9999999999991	320.35090725	510.2500000000134
s107	s107cl	cl	CDS	呢	le1	lɛ	338.02	93.99999999993724	291.54550965	238.49999999998772
s107	s107cl	cl	CDS	呢	le1	lɛ	223.11	75.00000000004547	NA	828.7500000000136
s107	s107cl	cl	CDS	喎	wo3	wɔ	191.06	67.99999999998363	191.0612142	201.99999999999818
s107	s107cl	cl	CDS	呢	le1	lɛ	194.23	240.0000000000091	260.42076184285713	500
s107	s107cl	cl	CDS	喎	wo3	wɔ	456.06	605.0000000000182	466.375212625	776.2500000000045
s107	s107cl	cl	CDS	喎	wo3	wɔ	336.44	753.0000000000427	428.6472254111111	573.2500000000016
s107	s107cl	cl	CDS	喎	wo3	wɔ	336.44	890.9999999999627	NaN	480.2500000000123
s107	s107cl	cl	CDS	喎	wo3	wɔ	232.43	691.0000000000309	299.86431338666665	992.7500000000009
s107	s107cl	cl	CDS	呢	le1	lɛ	343.14	113.99999999991905	359.288455725	305.9999999999832
s107	s107cl	cl	CDS	呢	le1	lɛ	373.72	155.0000000000864	374.65447759999995	73.75000000001819
s107	s107cl	cl	CDS	喎	wo3	wɔ	373.72	1322.0000000000027	410.90739313333336	805.5000000000234
s107	s107cl	cl	CDS	喎	wo3	wɔ	373.72	697.0000000000027	300.7559039	464.25000000002115
s107	s107cl	cl	CDS	呢	le1	lɛ	373.72	133.76599999992322	362.8928947	195.94138749999956
s107	s107cl	cl	CDS	喎	wo3	wɔ	241.96	180.49999999993815	220.9710561	405.1249999999982
s107	s107cl	cl	CDS	喎	wo3	wɔ	225.55	980.0000000000182	256.79850405	632.4999999999932
s107	s107cl	cl	CDS	呢	le1	lɛ	438.02	126.9999999999527	339.29779565	251.75000000001546
s107	s107cl	cl	CDS	喎	wo3	wɔ	207.6	297.00000000002547	278.213660125	504.2500000000132
s107	s107cl	cl	CDS	呢	le1	lɛ	471.04	167.99999999989268	385.4193436	364.4999999999641
s107	s107cl	cl	CDS	囉	lo1	lɔ	201.8	446.00000000014006	244.27785319999998	241.50000000003047
s107	s107cl	cl	CDS	喎	wo3	wɔ	201.8	406.9999999999254	446.67466162	311.7499999999609
s107	s107cl	cl	CDS	呢	le1	lɛ	370.84	119.99999999989086	309.59904290000003	262.49999999998863
s107	s107cl	cl	CDS	呢	le1	lɛ	488.56	153.00000000002	438.71037905000003	100.750000000005
s107	s107cl	cl	CDS	呢	le1	lɛ	417.47	86.99999999998909	390.1697766	79.25000000000182
s107	s107cl	cl	CDS	喎	wo3	wɔ	417.47	67.99999999998363	280.11154826666666	507.000000000005
s107	s107cl	cl	CDS	呢	le1	lɛ	444.84	82.00000000010732	399.28062715	65.4999999999859
s107	s107cl	cl	CDS	呢	le1	lɛ	456.72	122.00000000007094	456.7246233	90.50000000002001
s107	s107cl	cl	CDS	喎	wo3	wɔ	201.14	253.00000000015643	310.77426587499997	610.7499999999959
s107	s107cl	cl	CDS	喎	wo3	wɔ	201.14	740.0000000000091	436.8903272	454.9999999999841
s107	s107cl	cl	CDS	喎	wo3	wɔ	201.14	162.00000000003456	400.2117967	552.9999999999973
s107	s107cl	cl	CDS	喎	wo3	wɔ	286.44	296.9999999997981	358.6700073	374.2499999999609
s107	s107cl	cl	CDS	呢	le1	lɛ	396.07	86.99999999998909	390.91637855	144.24999999999955
s107	s107cl	cl	CDS	呢	le1	lɛ	385.6	286.62500000018554	368.0778867	274.15625000003274
s107	s107cl	cl	CDS	喎	wo3	wɔ	334.82	604.0000000000418	400.4363971571429	763.5000000000218
s107	s107cl	cl	CDS	喎	wo3	wɔ	380	123.0000000000473	347.21197996666666	303.24999999999136
s107	s107cl	cl	CDS	呢	le1	lɛ	380	371.0000000000946	319.19742984	332.7499999999759
s107	s107cl	cl	CDS	喎	wo3	wɔ	380	549.9999999999545	322.3057968333333	377.4999999999977
s107	s107cl	cl	CDS	呢	le1	lɛ	384.24	121.00000000009459	359.4459017285714	515.2499999999804
s107	s107cl	cl	CDS	呢	le1	lɛ	362.03	114.00000000003274	392.40506366666665	250.99999999997635
s107	s107cl	cl	CDS	囉	lo1	lɔ	334.59	116.9999999999618	288.81101828	321.75000000000864
s107	s107cl	cl	CDS	呢	le1	lɛ	474.27	129.7500000000582	398.16946685	174.93750000005548
s107	s107cl	cl	CDS	喎	wo3	wɔ	474.27	281.99999999969805	423.00433176666667	377.99999999992906
s107	s107cl	cl	CDS	呢	le1	lɛ	377.1	123.0000000000473	393.27334640000004	283.2499999999527
s107	s107cl	cl	CDS	呢	le1	lɛ	202.8	108.9999999999236	291.77158703333333	279.7499999999218
s107	s107cl	cl	CDS	喎	wo3	wɔ	288.25	166.00000000016735	331.26989831428574	359.0000000000373
s107	s107cl	cl	CDS	喎	wo3	wɔ	180.78	146.74999999988358	231.9451901	269.18750000004366
s107	s107cl	cl	CDS	喎	wo3	wɔ	160.95	180.00000000029104	187.33975815	125
s107	s107cl	cl	CDS	喎	wo3	wɔ	160.95	40.9999999997126	189.7699884	225.24999999995998
s107	s107cl	cl	CDS	呢	le1	lɛ	362.33	208.99999999983265	329.4118171	124.75000000006276
s107	s107cl	cl	CDS	喎	wo3	wɔ	199.67	200.99999999956708	211.52267447777777	470.24999999996453
s107	s107cl	cl	CDS	喎	wo3	wɔ	464.77	108.49999999982174	285.7670475	224.62499999994634
s107	s107cl	cl	CDS	呢	le1	lɛ	322.68	160.00000000030923	322.6760924	175.0000000000682
s107	s107cl	cl	CDS	喎	wo3	wɔ	172.93	88.99999999994179	296.54642151666667	259.74999999994
s107	s107cl	cl	CDS	呢	le1	lɛ	317.74	172.00000000002547	314.36685691428573	332.99999999997
s107	s107cl	cl	CDS	喎	wo3	wɔ	266.58	459.0000000002874	369.28471495	377.25000000000364
s107	s107cl	cl	CDS	喎	wo3	wɔ	223.48	97.99999999995634	255.43493287500002	297.00000000002547
s107	s107cl	cl	CDS	喎	wo3	wɔ	336.58	829.0000000001783	350.71693596666665	429.75000000001273
s107	s107cl	cl	CDS	呢	le1	lɛ	469.26	97.99999999995634	292.90546845714283	249.50000000001182
s107	s107cl	cl	CDS	呢	le1	lɛ	469.26	70.00000000016371	349.8526436	85.00000000003638
s107	s107cl	cl	CDS	喎	wo3	wɔ	147.24	38.000000000010914	NA	374.5000000000118
s107	s107cl	cl	CDS	喎	wo3	wɔ	167.33	188.75000000025466	224.41071427	547.1875000000637
s107	s107cl	cl	CDS	喎	wo3	wɔ	190.51	43.99999999986903	200.3380017	393.5000000000173
s107	s107cl	cl	CDS	呢	le1	lɛ	361.53	118.99999999968713	305.13543930000003	92.24999999992178
s107	s107cl	cl	CDS	喎	wo3	wɔ	361.53	737.999999999829	NaN	286.9999999999209
s107	s107cl	cl	CDS	喎	wo3	wɔ	362.9	672.0000000000255	413.522641475	435.4999999999336
s107	s107cl	cl	CDS	喎	wo3	wɔ	362.9	199.9999999998181	441.74410853333336	332.4999999999818
s107	s107cl	cl	CDS	喎	wo3	wɔ	183.47	164.99999999996362	196.32082816666667	141.25000000001364
s107	s107cl	cl	CDS	呢	le1	lɛ	401.48	210.99999999978536	482.90982177499995	170.25000000001
s107	s107cl	cl	CDS	呢	le1	lɛ	349	34.99999999985448	283.0921809	106.24999999993179
s107	s107cl	cl	CDS	喎	wo3	wɔ	164.63	88.00000000019281	200.867431	309.50000000007094
s107	s107cl	cl	CDS	呢	le1	lɛ	367.67	98.99999999970532	372.0077821	572.24999999994
s107	s107cl	cl	CDS	喎	wo3	wɔ	367.67	545.0000000000728	235.0597196	263.7499999999591
s107	s107cl	cl	CDS	喎	wo3	wɔ	235.12	181.00000000004002	192.53054977142858	335.2499999999736
s107	s107cl	cl	CDS	喎	wo3	wɔ	193.54	245.0000000003456	272.46035675999997	403.7500000000591
s108	s108ali	ali	ADS	囉	lo1	lɔ	182.44	201.99999999999818	219.31729355714285	840.4999999999986
s108	s108ali	ali	ADS	囉	lo1	lɔ	193.35	269.999999999996	179.4999853	1169.9999999999982
s108	s108ali	ali	ADS	囉	lo1	lɔ	198.99	135.99999999999568	191.9254967	274.0000000000009
s108	s108ali	ali	ADS	囉	lo1	lɔ	199.5	117.999999999995	182.5654013	262.00000000000045
s108	s108ali	ali	ADS	囉	lo1	lɔ	314.7	37.00000000000614	190.4009263111111	604.2500000000005
s108	s108ali	ali	ADS	囉	lo1	lɔ	172.31	132.000000000005	182.35186634000002	578.000000000003
s108	s108ali	ali	ADS	囉	lo1	lɔ	171.64	159.9999999999966	163.63960835999998	494.99999999999744
s108	s108ali	ali	ADS	喎	wo3	wɔ	NA	84.99999999997954	NA	263.7500000000017
s108	s108ali	ali	ADS	呢	le1	lɛ	178.07	531.25	NA	470.3125000000057
s108	s108ali	ali	ADS	囉	lo1	lɔ	202.14	98.00000000001319	202.1391259	139.49999999999818
s108	s108ali	ali	ADS	喎	wo3	wɔ	201.65	168.99999999998272	220.046455	444.7499999999991
s108	s108ali	ali	ADS	囉	lo1	lɔ	179.22	127.00000000000955	173.56428908333334	521.7499999999973
s108	s108ali	ali	ADS	囉	lo1	lɔ	248.79	122.99999999999045	205.460473225	575.7499999999993
s108	s108ali	ali	ADS	囉	lo1	lɔ	177.86	141.9999999999959	173.32080044285715	667.9999999999922
s108	s108ali	ali	ADS	囉	lo1	lɔ	175.14	98.09299999994892	197.410548	262.023437499991
s108	s108ali	ali	ADS	囉	lo1	lɔ	181.93	180.99999999998317	182.6148371222222	1047.7499999999936
s108	s108ali	ali	ADS	囉	lo1	lɔ	179.85	290.9999999999968	199.01598633999998	850.2500000000026
s108	s108ali	ali	ADS	囉	lo1	lɔ	204.49	194.00000000001683	195.5184742222222	778.5000000000082
s108	s108ali	ali	ADS	囉	lo1	lɔ	176.13	93.00000000001774	191.63991122222222	515.7500000000113
s108	s108ali	ali	ADS	囉	lo1	lɔ	189.43	151.00000000001046	202.08053824285713	470.25000000000716
s108	s108ali	ali	ADS	囉	lo1	lɔ	221.37	137.9999999999768	197.23809965833334	934.4999999999999
s108	s108ali	ali	ADS	囉	lo1	lɔ	NA	38.000000000010914	NA	486.99999999999477
s108	s108ali	ali	ADS	囉	lo1	lɔ	186.02	105.99999999999454	207.52744965714285	343.9999999999941
s108	s108ali	ali	ADS	囉	lo1	lɔ	182.9	117.99999999993815	200.403186675	309.4999999999857
s108	s108ali	ali	ADS	囉	lo1	lɔ	203.05	100.99999999999909	179.59801966666666	162.7499999999884
s108	s108ali	ali	ADS	囉	lo1	lɔ	269.23	71.00000000002638	242.8803145	325.25000000001114
s108	s108ali	ali	ADS	囉	lo1	lɔ	234.47	119.0000000000282	189.67184633333335	107.2499999999934
s108	s108ali	ali	ADS	呢	le1	lɛ	168.95	250	210.77086309411766	1075.000000000017
s108	s108ali	ali	ADS	囉	lo1	lɔ	158.67	115.99999999998545	205.87932005000002	343.9999999999941
s108	s108ali	ali	ADS	囉	lo1	lɔ	176.77	100.99999999999909	182.406421	275.2499999999998
s108	s108cl	cl	ADS	喎	wo3	wɔ	176.77	159.00000000000247	240.4166535	697.2500000000003
s108	s108cl	cl	CDS	喎	wo3	wɔ	223.66	170.99999999999937	259.3291199777778	457.749999999999
s108	s108cl	cl	CDS	喎	wo3	wɔ	223.66	215.0000000000034	222.83373425	338.750000000001
s108	s108cl	cl	CDS	喎	wo3	wɔ	196.7	685.0000000000023	227.3855408	568.7500000000014
s108	s108cl	cl	CDS	囉	lo1	lɔ	267.69	42.999999999992156	265.6450944555556	705.7499999999983
s108	s108cl	cl	CDS	喎	wo3	wɔ	179.81	597.0000000000084	179.8074081	216.75000000000466
s108	s108cl	cl	CDS	喎	wo3	wɔ	179.81	264.99999999998636	218.7396908	236.2499999999983
s108	s108cl	cl	CDS	喎	wo3	wɔ	181.53	485.51600000001827	224.94413552	518.878906250002
s108	s108cl	cl	CDS	喎	wo3	wɔ	208.15	106.99999999999932	218.65405805	264.249999999997
s108	s108cl	cl	CDS	喎	wo3	wɔ	171.43	140.0000000000432	171.426248	107.5000000000017
s108	s108cl	cl	CDS	呢	le1	lɛ	233.61	95.12499999999591	227.05848173333334	216.28124999999443
s108	s108cl	cl	CDS	喎	wo3	wɔ	233.61	39.00000000004411	177.9359989	319.7499999999991
s108	s108cl	cl	CDS	喎	wo3	wɔ	183.17	240.99999999998545	225.12032561428572	450.2499999999827
s108	s108cl	cl	CDS	喎	wo3	wɔ	269.24	147.99999999991087	271.612717525	269.49999999999363
s108	s108cl	cl	CDS	呢	le1	lɛ	265.07	222.99999999995634	239.28211176	270.7499999999925
s108	s108cl	cl	CDS	喎	wo3	wɔ	265.07	134.00000000001455	213.00952756666666	191.0000000000025
s108	s108cl	cl	CDS	喎	wo3	wɔ	148.71	93.00000000007458	148.7072504	135.75000000003
s108	s108cl	cl	CDS	呢	le1	lɛ	231.93	201.99999999999818	231.9260093	165.50000000000864
s108	s108cl	cl	CDS	呢	le1	lɛ	280.06	148.00000000013824	233.713278325	259.50000000000273
s108	s108cl	cl	CDS	喎	wo3	wɔ	163.93	115.0000000000091	205.58360249999998	121.25000000003183
s108	s108cl	cl	CDS	喎	wo3	wɔ	188.43	76.99999999999818	239.49710795	99.24999999998363
s108	s108cl	cl	CDS	喎	wo3	wɔ	150.46	189.00000000007822	150.4614826	122.25000000000819
s108	s108cl	cl	CDS	喎	wo3	wɔ	185.29	207.62500000000728	202.7649202	326.9062499999791
s108	s108cl	cl	CDS	喎	wo3	wɔ	213.67	317.99999999998363	249.98510496666665	246.99999999995725
s108	s108cl	cl	CDS	呢	le1	lɛ	251.74	204.00000000017826	234.70016164999998	193.4999999999718
s108	s108cl	cl	CDS	喎	wo3	wɔ	173.58	47.000000000025466	207.38274875000002	246.75000000002
s108	s108cl	cl	CDS	喎	wo3	wɔ	186.24	134.00000000001455	213.8503363	298.49999999999
s108	s108cl	cl	CDS	囉	lo1	lɔ	257.4	184.00000000019645	234.05769765	261.00000000008095
s108	s108cl	cl	CDS	喎	wo3	wɔ	164.1	156.99999999969805	194.73043521666668	284.24999999992906
s108	s108cl	cl	CDS	喎	wo3	wɔ	164.1	82.25000000038563	236.47449365714286	458.0625000000964
s108	s108cl	cl	CDS	喎	wo3	wɔ	164.1	141.99999999982538	219.0096162	512.99999999992
s108	s108cl	cl	CDS	囉	lo1	lɔ	196.11	161.9999999998072	200.91520336666665	210.50000000002456
s108	s108cl	cl	CDS	喎	wo3	wɔ	177.9	643.9999999997781	185.436362325	650.9999999999536
s108	s108cl	cl	CDS	呢	le1	lɛ	288.95	44.00000000032378	215.9238969	151.0000000000673
s108	s108cl	cl	CDS	呢	le1	lɛ	206.02	209.74999999998545	234.09632046666667	154.93749999995998
s108	s108cl	cl	CDS	喎	wo3	wɔ	206.02	51.99999999967986	280.55205635	210.50000000002456
s108	s108cl	cl	CDS	呢	le1	lɛ	303.03	160.99999999960346	211.90375002	255.2499999999327
s108	s108cl	cl	CDS	呢	le1	lɛ	220.93	133.00000000026557	216.857841025	165.75000000000273
s108	s108cl	cl	CDS	喎	wo3	wɔ	168.6	210.00000000003638	220.29792225	257.49999999993634
s108	s108cl	cl	CDS	喎	wo3	wɔ	156.59	135.00000000021828	156.593393	123.74999999997272
s108	s108cl	cl	CDS	喎	wo3	wɔ	198.04	389.99999999987267	256.46029857499997	294.9999999999591
s108	s108cl	cl	CDS	喎	wo3	wɔ	182.44	498.9999999997963	257.0892874111111	584.7499999999854
s108	s108cl	cl	CDS	呢	le1	lɛ	301.89	206.99999999987995	217.73578705	119.24999999996544
s108	s108cl	cl	CDS	喎	wo3	wɔ	240.39	286.0000000000582	205.57574499999998	181.5000000000282
s108	s108cl	cl	CDS	喎	wo3	wɔ	188.68	204.00000000017826	228.15472421666666	281.00000000006276
s109	s109ali	ali	ADS	囉	lo1	lɔ	175.76	175.00000000001137	179.78647204285713	618.7499999999986
s109	s109ali	ali	ADS	囉	lo1	lɔ	178.44	99.00000000001796	193.52506194	367.2499999999985
s109	s109ali	ali	ADS	囉	lo1	lɔ	301.51	193.00000000001205	182.2257318352941	1725.750000000005
s109	s109ali	ali	ADS	囉	lo1	lɔ	345.18	183.9999999999975	226.41751936875	1698.5000000000027
s109	s109ali	ali	ADS	囉	lo1	lɔ	194.39	171.0000000000207	187.8196764	275.2499999999998
s109	s109ali	ali	ADS	囉	lo1	lɔ	195.15	181.0000000000116	213.29713613478262	1672.7500000000007
s109	s109ali	ali	ADS	囉	lo1	lɔ	289.92	121.00000000003774	204.15699610555555	1447.749999999999
s109	s109ali	ali	ADS	囉	lo1	lɔ	173.91	120.9999999999809	168.23273732857143	452.74999999999466
s109	s109ali	ali	ADS	囉	lo1	lɔ	439.04	50.00000000001137	247.85554065555556	357.5000000000017
s109	s109ali	ali	ADS	囉	lo1	lɔ	188.59	110.99999999999	194.64482991666668	450.24999999999693
s109	s109ali	ali	ADS	囉	lo1	lɔ	233.88	400.0000000000341	247.731944325	827.5000000000006
s109	s109ali	ali	ADS	囉	lo1	lɔ	294.09	72.00000000000273	246.75060256363636	740.4999999999973
s109	s109ali	ali	ADS	囉	lo1	lɔ	172.82	105.00000000001819	204.17444005555555	696.2500000000063
s109	s109ali	ali	ADS	囉	lo1	lɔ	527.69	35.00000000002501	NA	1613.749999999996
s109	s109ali	ali	ADS	囉	lo1	lɔ	199.01	77.99999999997453	188.6916252	496.9999999999999
s109	s109ali	ali	ADS	囉	lo1	lɔ	247.1	145.99999999995816	NA	1491.500000000002
s109	s109ali	ali	ADS	囉	lo1	lɔ	191.07	161.00000000000136	175.91897902	287.7500000000026
s109	s109ali	ali	ADS	囉	lo1	lɔ	186.39	190.99999999997408	182.5343397	232.7499999999958
s109	s109ali	ali	ADS	囉	lo1	lɔ	216.46	149.0000000000009	205.380488925	447.2499999999968
s109	s109ali	ali	ADS	囉	lo1	lɔ	231.92	62.00000000001182	227.63697725	58.000000000006935
s109	s109ali	ali	ADS	囉	lo1	lɔ	166.31	137.9999999999768	192.43728759230768	1584.4999999999914
s109	s109ali	ali	ADS	囉	lo1	lɔ	189.45	58.99999999996908	184.05710929999998	129.75000000000136
s109	s109ali	ali	ADS	囉	lo1	lɔ	192.47	311.00000000003547	238.36708582	367.7500000000009
s109	s109ali	ali	ADS	囉	lo1	lɔ	181.8	125.99999999997635	185.38592106000002	234.00000000000887
s109	s109ali	ali	ADS	囉	lo1	lɔ	209.95	181.00000000004002	198.27813812083335	2355.2499999999836
s109	s109ali	ali	ADS	囉	lo1	lɔ	217.66	269.00000000000546	199.36184485	1582.2499999999877
s109	s109ali	ali	ADS	囉	lo1	lɔ	189.3	112.9999999999427	189.303369	90.74999999998568
s109	s109ali	ali	ADS	囉	lo1	lɔ	250.99	153.62500000003365	NA	1463.4062499999914
s109	s109ali	ali	ADS	囉	lo1	lɔ	167.63	153.99999999999636	203.774606615	1153.4999999999798
s109	s109ali	ali	ADS	囉	lo1	lɔ	218.6	278.00000000002	209.83185292105264	1637.0000000000005
s109	s109ali	ali	ADS	囉	lo1	lɔ	197.01	283.00000000001546	183.03118801153846	2113.2499999999936
s109	s109ali	ali	ADS	囉	lo1	lɔ	250.12	133.0000000000382	200.64836506666666	253.2500000000084
s109	s109ali	ali	ADS	囉	lo1	lɔ	172.89	201.99999999999818	NA	775.4999999999939
s109	s109ali	ali	ADS	囉	lo1	lɔ	201.71	125.99999999997635	207.49074316923077	544.0000000000111
s109	s109ali	ali	ADS	囉	lo1	lɔ	255.16	146.56200000001718	201.39759552352942	1526.6406249999989
s109	s109ali	ali	ADS	囉	lo1	lɔ	181.67	51.000000000044565	205.2463479125	620.2499999999986
s109	s109ali	ali	ADS	囉	lo1	lɔ	211.06	230.0000000000182	198.71208925555555	1094.9999999999989
s109	s109ali	ali	ADS	囉	lo1	lɔ	191.05	653.9999999999964	225.45639864736842	1605.9999999999945
s109	s109ali	ali	ADS	囉	lo1	lɔ	175.15	134.81199999989713	186.0398419	236.20312499997453
s109	s109ali	ali	ADS	囉	lo1	lɔ	236.08	177.99999999999727	212.70733058333334	1347.0000000000084
s109	s109ali	ali	ADS	囉	lo1	lɔ	338.88	81.00000000001728	338.8770902	132.7500000000157
s109	s109ali	ali	ADS	囉	lo1	lɔ	202.29	141.0000000000764	216.50375891666667	977.7500000000146
